date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,precipitation_sum,rain_sum,windspeed_10m_max,windgusts_10m_max,winddirection_10m_dominant,shortwave_radiation_sum,sunshine_duration,et0_fao_evapotranspiration,weathercode,city,latitude,longitude,region
2024-03-04,21.7,11.1,15.8,19.1,9.0,0.0,0.0,14.7,30.2,341,20.51,39047.87,4.15,3,Delhi,28.6139,77.209,Delhi
2024-03-05,20.9,8.9,14.7,18.6,5.9,0.0,0.0,15.6,32.0,308,20.52,39254.85,4.13,3,Delhi,28.6139,77.209,Delhi
2024-03-06,21.1,9.2,15.1,18.8,6.4,0.0,0.0,15.3,32.0,300,16.39,32013.56,3.49,3,Delhi,28.6139,77.209,Delhi
2024-03-07,24.2,10.1,17.1,22.5,8.2,0.0,0.0,15.1,29.9,316,19.93,38876.25,4.34,1,Delhi,28.6139,77.209,Delhi
2024-03-08,25.4,11.3,17.9,23.4,9.3,0.0,0.0,16.8,33.8,323,20.67,39875.83,4.78,0,Delhi,28.6139,77.209,Delhi
2024-03-09,25.2,11.8,17.9,23.0,9.1,0.0,0.0,17.4,34.9,301,21.11,40610.27,4.78,3,Delhi,28.6139,77.209,Delhi
2024-03-10,26.6,12.0,19.2,25.6,10.1,0.0,0.0,11.6,26.3,300,20.25,37991.79,4.58,3,Delhi,28.6139,77.209,Delhi
2024-03-11,29.5,14.8,22.3,29.6,14.1,0.0,0.0,13.8,26.6,21,20.42,40496.95,5.01,3,Delhi,28.6139,77.209,Delhi
2024-03-12,29.1,13.9,21.9,28.1,12.2,0.0,0.0,16.9,31.3,336,20.86,41494.21,5.58,1,Delhi,28.6139,77.209,Delhi
2024-03-13,29.4,13.9,21.4,28.7,13.0,0.2,0.2,18.2,33.8,319,19.58,40386.14,4.7,51,Delhi,28.6139,77.209,Delhi
2024-03-14,29.2,14.1,21.6,28.4,13.8,0.0,0.0,15.8,33.5,346,20.93,41646.26,5.24,1,Delhi,28.6139,77.209,Delhi
2024-03-15,27.2,14.3,20.3,24.9,11.8,0.0,0.0,16.9,35.3,300,22.0,42691.32,5.61,3,Delhi,28.6139,77.209,Delhi
2024-03-16,27.6,12.7,19.7,26.7,10.1,0.0,0.0,12.9,25.9,310,21.57,41641.43,5.03,3,Delhi,28.6139,77.209,Delhi
2024-03-17,28.8,11.8,20.5,27.8,9.7,0.0,0.0,11.5,23.8,301,21.21,41640.36,5.09,3,Delhi,28.6139,77.209,Delhi
2024-03-18,28.5,13.0,20.6,27.6,12.0,0.0,0.0,13.0,27.4,298,22.39,43000.4,5.2,2,Delhi,28.6139,77.209,Delhi
2024-03-19,29.8,13.6,21.5,28.7,12.1,0.0,0.0,16.3,33.8,312,22.01,43100.43,5.4,1,Delhi,28.6139,77.209,Delhi
2024-03-20,32.0,14.2,23.2,31.1,13.1,0.0,0.0,11.6,26.3,328,22.31,43134.16,5.54,3,Delhi,28.6139,77.209,Delhi
2024-03-21,29.2,16.9,22.7,29.7,14.9,0.0,0.0,18.7,35.6,115,21.61,39712.3,5.27,3,Delhi,28.6139,77.209,Delhi
2024-03-22,32.4,17.8,24.8,33.2,17.2,0.0,0.0,13.3,29.2,124,21.86,43200.0,5.33,1,Delhi,28.6139,77.209,Delhi
2024-03-23,33.8,18.1,25.7,32.1,18.1,0.0,0.0,19.6,37.8,315,22.41,43200.0,6.38,2,Delhi,28.6139,77.209,Delhi
2024-03-24,31.0,18.6,24.4,28.3,17.5,0.1,0.1,35.3,62.3,345,17.04,37195.16,5.59,51,Delhi,28.6139,77.209,Delhi
2024-03-25,32.8,16.6,25.0,32.2,16.6,0.0,0.0,21.2,40.3,307,22.4,43200.0,6.41,2,Delhi,28.6139,77.209,Delhi
2024-03-26,33.6,18.5,26.0,32.6,17.2,0.0,0.0,14.2,29.5,294,18.51,37334.42,5.57,3,Delhi,28.6139,77.209,Delhi
2024-03-27,36.4,21.6,28.4,36.8,21.0,0.0,0.0,20.4,35.6,337,20.08,35039.56,5.94,3,Delhi,28.6139,77.209,Delhi
2024-03-28,37.0,21.9,29.0,38.1,21.8,0.0,0.0,16.3,27.7,313,21.03,39614.95,6.23,3,Delhi,28.6139,77.209,Delhi
2024-03-29,36.5,20.9,28.2,37.8,21.8,0.0,0.0,19.4,35.6,79,20.21,37990.08,5.74,3,Delhi,28.6139,77.209,Delhi
2024-03-30,35.2,22.8,28.4,36.7,22.0,0.0,0.0,19.2,43.6,14,21.37,40774.56,6.8,3,Delhi,28.6139,77.209,Delhi
2024-03-31,34.4,20.0,27.4,34.1,19.3,0.0,0.0,21.4,39.2,319,22.26,43200.0,7.02,0,Delhi,28.6139,77.209,Delhi
2024-04-01,31.3,18.7,24.9,29.1,17.2,0.0,0.0,20.8,40.7,300,20.99,41127.97,6.6,3,Delhi,28.6139,77.209,Delhi
2024-04-02,32.9,17.1,25.3,30.2,15.5,0.0,0.0,21.4,42.1,313,22.85,41296.85,7.09,3,Delhi,28.6139,77.209,Delhi
2024-04-03,35.9,21.8,28.3,34.7,20.1,0.0,0.0,18.8,35.6,22,21.42,41891.75,6.33,3,Delhi,28.6139,77.209,Delhi
2024-04-04,36.4,20.5,29.2,35.1,18.4,0.0,0.0,18.0,31.0,2,22.65,41064.6,7.46,3,Delhi,28.6139,77.209,Delhi
2024-04-05,35.6,21.2,28.2,32.5,19.4,0.0,0.0,28.2,52.6,306,18.55,34323.72,7.71,3,Delhi,28.6139,77.209,Delhi
2024-04-06,35.0,19.6,27.3,31.7,16.8,0.0,0.0,21.3,41.0,315,23.91,43200.0,7.73,0,Delhi,28.6139,77.209,Delhi
2024-04-07,35.4,17.5,26.9,32.2,14.9,0.0,0.0,21.1,39.6,305,24.46,43200.0,7.78,0,Delhi,28.6139,77.209,Delhi
2024-04-08,36.8,19.0,28.0,34.3,16.2,0.0,0.0,20.0,38.5,307,24.0,43200.0,7.51,1,Delhi,28.6139,77.209,Delhi
2024-04-09,37.8,19.9,29.0,36.0,16.9,0.0,0.0,16.6,35.3,335,22.81,41073.49,6.94,3,Delhi,28.6139,77.209,Delhi
2024-04-10,38.6,19.8,28.9,37.4,16.9,0.0,0.0,13.4,30.6,47,22.85,41518.72,6.79,3,Delhi,28.6139,77.209,Delhi
2024-04-11,38.0,22.2,30.0,37.4,19.4,0.0,0.0,14.2,32.4,84,23.27,42824.48,6.71,2,Delhi,28.6139,77.209,Delhi
2024-04-12,38.8,21.8,30.5,37.3,19.4,0.0,0.0,11.3,24.5,86,23.17,42170.31,6.92,3,Delhi,28.6139,77.209,Delhi
2024-04-13,38.5,25.3,30.8,36.7,23.0,1.2,1.2,16.0,34.9,150,21.39,39600.0,7.67,53,Delhi,28.6139,77.209,Delhi
2024-04-14,33.8,22.8,27.5,33.9,22.4,0.5,0.5,15.5,38.2,5,14.43,18469.79,4.89,51,Delhi,28.6139,77.209,Delhi
2024-04-15,36.3,22.3,28.8,37.4,22.9,1.3,1.3,20.9,47.2,307,19.34,33426.96,5.74,55,Delhi,28.6139,77.209,Delhi
2024-04-16,35.7,23.5,29.8,34.6,23.7,0.0,0.0,21.6,40.3,295,23.53,42164.59,8.25,3,Delhi,28.6139,77.209,Delhi
2024-04-17,35.3,22.2,29.3,32.2,20.5,0.0,0.0,29.3,52.6,300,24.44,40676.04,9.61,3,Delhi,28.6139,77.209,Delhi
2024-04-18,37.8,23.7,30.9,36.8,21.3,0.0,0.0,17.3,36.4,293,23.13,39600.0,7.79,3,Delhi,28.6139,77.209,Delhi
2024-04-19,38.3,24.6,31.7,37.3,24.0,0.0,0.0,18.9,36.7,282,22.18,41705.51,7.7,3,Delhi,28.6139,77.209,Delhi
2024-04-20,36.7,22.3,30.0,35.5,19.7,0.0,0.0,21.1,40.7,304,22.16,40058.51,8.27,3,Delhi,28.6139,77.209,Delhi
2024-04-21,36.6,23.6,30.1,34.9,21.9,0.0,0.0,17.6,33.8,310,19.77,38302.96,7.29,3,Delhi,28.6139,77.209,Delhi
2024-04-22,37.0,24.5,31.1,35.3,21.9,0.0,0.0,25.5,46.1,311,21.86,40464.56,8.06,3,Delhi,28.6139,77.209,Delhi
2024-04-23,38.0,22.6,30.0,36.8,21.5,0.0,0.0,23.2,43.9,306,23.53,40825.88,7.46,1,Delhi,28.6139,77.209,Delhi
2024-04-24,36.9,21.0,29.8,34.9,20.0,0.0,0.0,21.9,41.4,303,24.2,42123.96,8.07,0,Delhi,28.6139,77.209,Delhi
2024-04-25,38.3,21.5,30.0,35.2,19.3,0.0,0.0,23.7,44.3,316,24.6,41749.1,8.11,2,Delhi,28.6139,77.209,Delhi
2024-04-26,39.2,23.4,32.2,38.3,21.7,0.0,0.0,32.9,57.6,248,22.78,40079.51,7.79,3,Delhi,28.6139,77.209,Delhi
2024-04-27,37.9,26.0,32.0,35.7,25.4,0.0,0.0,21.3,42.5,284,23.04,40735.47,9.01,3,Delhi,28.6139,77.209,Delhi
2024-04-28,37.5,22.7,30.6,36.9,21.8,0.0,0.0,17.0,35.3,329,22.85,39817.61,7.34,3,Delhi,28.6139,77.209,Delhi
2024-04-29,38.1,23.6,30.8,37.6,21.9,0.0,0.0,23.7,42.1,323,23.27,41746.83,7.98,2,Delhi,28.6139,77.209,Delhi
2024-04-30,36.2,23.3,29.7,34.0,21.7,0.0,0.0,19.0,36.0,304,25.05,42332.58,8.28,0,Delhi,28.6139,77.209,Delhi
2024-05-01,32.7,20.5,26.9,28.8,17.5,0.0,0.0,23.6,45.7,314,25.05,42287.86,8.68,0,Delhi,28.6139,77.209,Delhi
2024-05-02,35.0,19.3,27.6,32.2,16.5,0.0,0.0,19.5,38.9,308,24.83,42090.92,8.06,3,Delhi,28.6139,77.209,Delhi
2024-05-03,38.1,20.7,30.2,34.2,18.3,0.0,0.0,23.9,46.1,300,23.98,39600.0,8.78,3,Delhi,28.6139,77.209,Delhi
2024-05-04,40.6,26.5,33.0,38.5,24.4,0.0,0.0,16.4,34.6,301,23.07,37743.24,8.34,3,Delhi,28.6139,77.209,Delhi
2024-05-05,40.9,25.0,33.3,39.2,22.7,0.0,0.0,19.2,36.7,306,24.29,41821.2,8.89,2,Delhi,28.6139,77.209,Delhi
2024-05-06,40.6,26.0,33.8,38.3,24.4,0.0,0.0,23.6,44.6,306,23.37,41341.5,9.12,2,Delhi,28.6139,77.209,Delhi
2024-05-07,41.4,26.2,34.0,41.2,24.8,0.0,0.0,18.1,30.2,25,22.52,41163.16,7.45,1,Delhi,28.6139,77.209,Delhi
2024-05-08,39.7,27.0,32.7,40.7,27.1,0.0,0.0,21.1,38.9,111,22.05,38143.49,7.63,3,Delhi,28.6139,77.209,Delhi
2024-05-09,39.6,26.2,32.5,41.6,26.1,0.0,0.0,25.3,45.0,106,23.12,41391.12,7.88,2,Delhi,28.6139,77.209,Delhi
2024-05-10,39.5,26.0,32.1,42.8,25.9,1.1,1.1,20.9,44.6,106,22.18,37292.1,6.87,51,Delhi,28.6139,77.209,Delhi
2024-05-11,38.8,26.0,31.9,40.1,27.7,0.1,0.1,18.5,37.4,3,20.51,32783.17,6.51,51,Delhi,28.6139,77.209,Delhi
2024-05-12,37.8,27.5,32.3,38.5,28.3,0.1,0.1,15.9,37.1,20,20.92,36116.27,6.88,51,Delhi,28.6139,77.209,Delhi
2024-05-13,40.3,27.2,33.0,39.7,25.0,0.0,0.0,16.4,27.7,335,20.44,37946.47,6.91,3,Delhi,28.6139,77.209,Delhi
2024-05-14,40.7,24.6,32.8,38.8,22.4,0.0,0.0,20.5,40.3,316,23.89,41517.54,8.29,3,Delhi,28.6139,77.209,Delhi
2024-05-15,42.3,25.4,34.2,39.7,24.0,0.0,0.0,17.8,34.6,316,24.08,41490.71,8.34,0,Delhi,28.6139,77.209,Delhi
2024-05-16,42.7,26.5,34.5,41.3,24.0,0.0,0.0,18.0,36.4,339,24.07,41321.29,8.03,0,Delhi,28.6139,77.209,Delhi
2024-05-17,44.0,28.1,36.3,42.0,25.9,0.0,0.0,16.3,32.0,303,23.58,40352.41,8.69,2,Delhi,28.6139,77.209,Delhi
2024-05-18,44.0,27.1,37.0,41.9,26.1,0.0,0.0,26.6,48.6,295,23.38,39665.66,9.52,1,Delhi,28.6139,77.209,Delhi
2024-05-19,44.9,27.7,36.7,42.9,25.9,0.0,0.0,26.4,48.6,300,23.8,40972.98,9.58,1,Delhi,28.6139,77.209,Delhi
2024-05-20,43.6,29.1,36.4,42.5,27.4,0.0,0.0,28.3,61.2,304,22.98,40377.59,9.0,3,Delhi,28.6139,77.209,Delhi
2024-05-21,42.6,29.1,35.2,44.3,27.9,0.0,0.0,15.8,29.9,90,23.19,40924.08,7.87,0,Delhi,28.6139,77.209,Delhi
2024-05-22,41.1,29.8,35.2,42.9,30.4,0.3,0.3,24.4,46.1,108,21.86,39977.84,8.43,51,Delhi,28.6139,77.209,Delhi
2024-05-23,41.1,30.5,35.7,42.9,31.4,0.0,0.0,22.9,41.8,125,21.07,39260.96,8.12,1,Delhi,28.6139,77.209,Delhi
2024-05-24,40.9,30.4,35.6,43.2,31.7,0.0,0.0,20.6,40.3,112,22.2,41268.61,7.99,0,Delhi,28.6139,77.209,Delhi
2024-05-25,44.4,30.6,37.4,43.9,31.5,0.0,0.0,27.4,47.2,311,22.17,39444.64,9.09,1,Delhi,28.6139,77.209,Delhi
2024-05-26,46.0,29.5,38.1,43.6,27.9,0.0,0.0,25.9,46.1,333,24.34,41844.16,9.79,0,Delhi,28.6139,77.209,Delhi
2024-05-27,45.7,30.2,38.2,44.1,29.0,0.0,0.0,22.1,41.4,330,24.18,40852.33,9.41,1,Delhi,28.6139,77.209,Delhi
2024-05-28,45.8,28.9,37.3,43.7,26.3,0.0,0.0,19.2,34.2,317,24.91,42527.74,8.48,0,Delhi,28.6139,77.209,Delhi
2024-05-29,45.7,31.1,38.6,45.7,28.3,0.0,0.0,17.9,35.3,272,22.34,39703.8,8.9,3,Delhi,28.6139,77.209,Delhi
2024-05-30,45.8,33.0,39.2,43.4,30.9,0.0,0.0,25.2,45.4,276,24.03,41849.19,10.76,3,Delhi,28.6139,77.209,Delhi
2024-05-31,45.9,28.5,37.6,42.2,24.8,0.0,0.0,25.5,44.3,295,24.19,42159.19,9.91,2,Delhi,28.6139,77.209,Delhi
2024-06-01,44.0,31.3,37.4,41.4,28.1,0.0,0.0,26.4,44.6,283,16.6,28866.0,9.56,3,Delhi,28.6139,77.209,Delhi
2024-06-02,41.4,30.5,36.4,44.2,30.7,0.0,0.0,20.7,34.9,293,21.43,38286.3,8.3,3,Delhi,28.6139,77.209,Delhi
2024-06-03,44.4,29.6,36.9,42.7,29.3,0.0,0.0,20.2,42.1,284,23.08,41914.91,9.46,2,Delhi,28.6139,77.209,Delhi
2024-06-04,43.1,30.9,36.9,42.4,27.9,0.0,0.0,24.1,44.3,278,22.0,40977.08,8.89,1,Delhi,28.6139,77.209,Delhi
2024-06-05,41.7,30.2,36.6,41.3,28.5,0.0,0.0,25.4,53.3,289,20.7,41386.65,9.64,2,Delhi,28.6139,77.209,Delhi
2024-06-06,40.8,28.2,35.0,40.8,28.9,0.0,0.0,20.0,35.6,308,23.28,41104.35,8.58,1,Delhi,28.6139,77.209,Delhi
2024-06-07,42.2,28.9,35.2,40.9,28.9,0.0,0.0,22.4,46.4,296,23.05,40074.4,9.37,3,Delhi,28.6139,77.209,Delhi
2024-06-08,40.2,28.3,34.7,38.0,28.0,0.0,0.0,25.6,48.2,304,22.52,41084.61,9.29,3,Delhi,28.6139,77.209,Delhi
2024-06-09,42.2,28.3,35.1,40.0,27.7,0.0,0.0,19.8,38.5,310,24.13,42117.44,9.26,0,Delhi,28.6139,77.209,Delhi
2024-06-10,43.0,27.9,36.0,41.0,25.9,0.0,0.0,22.2,42.1,292,23.78,40716.18,9.73,2,Delhi,28.6139,77.209,Delhi
2024-06-11,43.2,28.9,36.3,41.9,27.1,0.0,0.0,20.0,38.5,290,23.28,41288.95,8.85,1,Delhi,28.6139,77.209,Delhi
2024-06-12,44.1,28.8,36.9,42.0,27.0,0.0,0.0,18.2,35.6,288,24.13,41906.92,9.33,0,Delhi,28.6139,77.209,Delhi
2024-06-13,44.9,29.6,37.6,42.3,27.2,0.0,0.0,28.1,51.1,282,23.67,41595.48,11.15,1,Delhi,28.6139,77.209,Delhi
2024-06-14,43.4,32.8,37.5,42.3,30.6,0.0,0.0,31.5,57.2,275,21.15,40108.01,11.28,3,Delhi,28.6139,77.209,Delhi
2024-06-15,43.3,32.2,37.7,42.0,30.8,0.0,0.0,28.3,52.6,286,22.45,41549.88,10.75,0,Delhi,28.6139,77.209,Delhi
2024-06-16,44.1,32.8,38.4,42.8,31.3,0.0,0.0,25.1,47.9,284,22.72,41562.35,10.75,0,Delhi,28.6139,77.209,Delhi
2024-06-17,44.0,33.7,38.9,43.2,32.9,0.0,0.0,26.8,50.8,280,22.38,41090.86,11.09,1,Delhi,28.6139,77.209,Delhi
2024-06-18,44.2,34.5,38.9,43.9,33.4,0.0,0.0,30.9,56.5,279,22.42,41811.85,11.24,1,Delhi,28.6139,77.209,Delhi
2024-06-19,41.3,33.7,37.0,43.5,34.7,0.8,0.8,32.1,59.0,269,18.9,38906.07,9.07,53,Delhi,28.6139,77.209,Delhi
2024-06-20,39.3,25.5,34.0,42.7,28.2,4.9,4.9,14.5,50.4,219,18.67,32652.37,5.77,63,Delhi,28.6139,77.209,Delhi
2024-06-21,38.3,25.4,32.5,41.7,27.2,2.1,2.1,28.2,47.5,331,19.31,32303.23,5.73,61,Delhi,28.6139,77.209,Delhi
2024-06-22,38.5,29.9,33.7,41.7,33.8,0.0,0.0,12.3,29.5,30,16.95,31620.06,5.24,3,Delhi,28.6139,77.209,Delhi
2024-06-23,39.5,30.2,34.5,43.8,34.5,0.3,0.3,15.5,32.0,96,21.03,40437.08,6.56,51,Delhi,28.6139,77.209,Delhi
2024-06-24,39.5,31.0,34.1,44.4,35.8,1.7,1.7,15.1,36.0,96,19.38,35842.11,5.79,61,Delhi,28.6139,77.209,Delhi
2024-06-25,36.6,29.8,32.9,41.7,35.2,4.0,4.0,15.3,31.7,122,15.2,29097.57,4.56,63,Delhi,28.6139,77.209,Delhi
2024-06-26,34.3,26.8,31.0,39.1,31.1,23.3,23.3,19.4,31.0,106,13.72,17170.79,3.95,65,Delhi,28.6139,77.209,Delhi
2024-06-27,30.4,25.4,28.3,35.1,29.1,11.5,11.5,21.7,36.0,108,8.14,3046.73,2.32,63,Delhi,28.6139,77.209,Delhi
2024-06-28,30.6,25.6,27.8,36.3,30.1,20.9,20.9,14.8,28.8,127,8.42,1922.47,2.15,63,Delhi,28.6139,77.209,Delhi
2024-06-29,32.9,26.5,29.3,39.6,32.3,18.9,18.9,11.7,27.4,196,14.79,21635.38,3.5,63,Delhi,28.6139,77.209,Delhi
2024-06-30,34.8,26.8,30.7,41.3,31.2,11.9,11.9,15.6,27.0,304,20.37,39939.9,4.79,65,Delhi,28.6139,77.209,Delhi
2024-07-01,34.1,25.9,30.1,40.4,31.7,11.5,11.5,11.8,27.0,275,16.9,32786.24,4.03,63,Delhi,28.6139,77.209,Delhi
2024-07-02,33.6,26.4,29.3,40.5,32.2,14.1,14.1,14.9,25.2,178,11.43,9132.82,2.85,63,Delhi,28.6139,77.209,Delhi
2024-07-03,32.9,26.0,29.3,39.9,31.7,2.5,2.5,16.1,30.2,149,13.37,16441.91,3.3,53,Delhi,28.6139,77.209,Delhi
2024-07-04,31.6,25.5,28.0,36.7,30.9,7.3,7.3,11.3,23.4,84,12.44,16321.03,2.98,61,Delhi,28.6139,77.209,Delhi
2024-07-05,30.4,26.2,27.8,35.9,30.5,0.7,0.7,16.2,27.4,70,11.26,2988.98,2.75,51,Delhi,28.6139,77.209,Delhi
2024-07-06,33.0,26.0,28.6,39.3,30.9,1.0,1.0,15.8,29.5,67,17.96,32701.83,4.23,51,Delhi,28.6139,77.209,Delhi
2024-07-07,33.5,25.6,28.6,39.5,30.0,0.1,0.1,14.2,29.9,67,19.6,36083.04,4.61,51,Delhi,28.6139,77.209,Delhi
2024-07-08,33.2,25.3,28.9,38.7,30.0,0.0,0.0,11.4,23.8,34,19.23,39341.66,4.5,3,Delhi,28.6139,77.209,Delhi
2024-07-09,32.4,26.2,29.5,39.7,31.3,4.9,4.9,11.4,29.2,97,19.36,40827.73,4.3,61,Delhi,28.6139,77.209,Delhi
2024-07-10,34.1,26.5,30.4,41.9,31.5,11.3,11.3,14.8,25.2,161,19.57,32125.16,4.53,63,Delhi,28.6139,77.209,Delhi
2024-07-11,36.4,26.8,31.2,43.2,30.3,3.9,3.9,21.0,44.6,230,21.61,37264.93,5.33,61,Delhi,28.6139,77.209,Delhi
2024-07-12,35.3,27.0,30.3,42.1,30.5,0.5,0.5,23.4,46.4,266,19.09,30442.13,4.77,51,Delhi,28.6139,77.209,Delhi
2024-07-13,34.3,25.2,29.9,41.0,29.6,12.4,12.4,11.7,25.9,324,21.97,37719.01,4.98,65,Delhi,28.6139,77.209,Delhi
2024-07-14,34.9,27.0,31.1,42.3,33.5,0.3,0.3,8.5,19.1,90,21.69,42164.9,5.08,51,Delhi,28.6139,77.209,Delhi
2024-07-15,33.2,25.5,30.2,39.4,28.1,3.0,3.0,21.4,44.6,90,18.42,34321.32,4.61,55,Delhi,28.6139,77.209,Delhi
2024-07-16,34.3,25.6,30.7,41.4,30.9,17.0,17.0,15.5,31.0,98,21.57,40477.03,5.18,63,Delhi,28.6139,77.209,Delhi
2024-07-17,34.7,28.2,31.2,41.7,33.9,0.2,0.2,13.7,28.8,102,21.42,41285.45,5.26,51,Delhi,28.6139,77.209,Delhi
2024-07-18,34.7,27.7,31.2,42.0,33.6,2.0,2.0,12.1,23.8,117,20.21,40663.21,4.84,53,Delhi,28.6139,77.209,Delhi
2024-07-19,34.4,27.3,30.5,41.2,33.2,0.9,0.9,12.0,21.2,113,20.47,37565.75,4.89,51,Delhi,28.6139,77.209,Delhi
2024-07-20,35.1,27.1,31.0,41.7,32.9,0.2,0.2,13.0,23.0,118,21.72,40645.33,5.17,51,Delhi,28.6139,77.209,Delhi
2024-07-21,34.8,27.2,31.1,41.6,33.3,1.9,1.9,16.3,34.9,118,20.35,40631.34,4.89,55,Delhi,28.6139,77.209,Delhi
2024-07-22,34.6,27.8,31.0,41.3,34.6,5.0,5.0,10.9,23.0,116,19.04,38584.32,4.59,63,Delhi,28.6139,77.209,Delhi
2024-07-23,34.8,27.0,30.4,42.9,33.4,4.3,4.3,14.9,26.3,102,19.98,36669.43,4.53,63,Delhi,28.6139,77.209,Delhi
2024-07-24,33.7,26.4,29.5,40.5,32.8,6.9,6.9,9.5,23.0,91,15.43,29627.13,3.52,63,Delhi,28.6139,77.209,Delhi
2024-07-25,34.7,27.2,30.8,43.0,33.2,0.6,0.6,11.1,19.4,36,20.44,38945.69,4.68,51,Delhi,28.6139,77.209,Delhi
2024-07-26,33.0,27.4,29.9,38.9,34.1,10.2,10.2,13.0,23.0,41,12.59,18042.0,3.12,63,Delhi,28.6139,77.209,Delhi
2024-07-27,34.0,28.0,30.5,41.7,34.5,4.5,4.5,16.1,31.7,83,15.63,24916.7,3.64,63,Delhi,28.6139,77.209,Delhi
2024-07-28,35.1,28.6,31.4,41.3,35.9,6.0,6.0,15.7,42.1,98,19.1,38836.32,4.72,63,Delhi,28.6139,77.209,Delhi
2024-07-29,35.7,28.3,31.8,41.6,34.2,0.3,0.3,15.8,32.0,107,19.83,35720.56,5.24,51,Delhi,28.6139,77.209,Delhi
2024-07-30,36.4,29.0,32.8,42.6,35.1,0.1,0.1,13.7,28.4,130,19.84,41556.0,5.39,51,Delhi,28.6139,77.209,Delhi
2024-07-31,37.1,26.5,31.0,46.2,31.4,116.0,116.0,17.4,41.0,199,20.27,28888.48,4.86,65,Delhi,28.6139,77.209,Delhi
2024-08-01,31.2,25.5,28.2,37.5,31.2,34.7,34.7,17.8,34.9,157,13.72,21773.96,3.09,65,Delhi,28.6139,77.209,Delhi
2024-08-02,32.2,25.5,28.4,37.0,30.3,3.0,3.0,17.6,37.1,115,16.91,35932.7,3.88,55,Delhi,28.6139,77.209,Delhi
2024-08-03,32.4,26.0,28.9,37.5,31.0,1.9,1.9,20.9,40.3,123,16.73,38533.1,3.95,53,Delhi,28.6139,77.209,Delhi
2024-08-04,33.5,26.9,29.7,36.8,31.4,0.1,0.1,25.9,51.8,91,21.03,39726.35,5.46,51,Delhi,28.6139,77.209,Delhi
2024-08-05,32.6,26.4,29.0,36.3,29.2,1.2,1.2,31.0,52.9,112,18.6,31552.66,4.95,51,Delhi,28.6139,77.209,Delhi
2024-08-06,31.8,26.4,29.0,36.0,31.2,0.1,0.1,14.7,28.8,178,14.77,25086.72,3.83,51,Delhi,28.6139,77.209,Delhi
2024-08-07,30.1,25.5,27.3,36.4,31.0,16.4,16.4,11.2,21.6,209,8.84,6066.19,2.15,63,Delhi,28.6139,77.209,Delhi
2024-08-08,31.5,25.5,27.6,37.1,30.7,10.8,10.8,12.3,24.1,133,14.96,21559.51,3.29,61,Delhi,28.6139,77.209,Delhi
2024-08-09,31.8,25.3,27.8,38.7,30.7,30.8,30.8,8.4,20.9,101,17.13,30154.1,3.67,65,Delhi,28.6139,77.209,Delhi
2024-08-10,31.3,24.9,27.6,37.8,30.3,16.7,16.7,9.8,22.0,75,15.67,29644.86,3.39,63,Delhi,28.6139,77.209,Delhi
2024-08-11,30.9,25.6,27.3,37.0,31.6,11.4,11.4,11.1,22.3,106,12.93,17101.01,2.81,63,Delhi,28.6139,77.209,Delhi
2024-08-12,30.0,25.6,26.7,36.5,30.5,10.9,10.9,13.6,25.2,79,9.98,12473.45,2.18,63,Delhi,28.6139,77.209,Delhi
2024-08-13,30.8,25.2,27.3,36.7,30.4,9.1,9.1,15.1,29.9,84,13.55,14795.89,2.85,63,Delhi,28.6139,77.209,Delhi
2024-08-14,30.7,25.9,28.0,37.1,31.7,7.8,7.8,10.8,22.7,84,12.98,17698.47,2.81,63,Delhi,28.6139,77.209,Delhi
2024-08-15,32.2,25.9,28.4,39.7,31.4,10.9,10.9,14.1,28.1,106,18.67,31696.29,4.06,63,Delhi,28.6139,77.209,Delhi
2024-08-16,32.3,25.5,27.8,39.1,30.2,15.0,15.0,15.5,31.0,113,16.88,24730.03,3.67,63,Delhi,28.6139,77.209,Delhi
2024-08-17,31.9,25.7,28.5,38.6,32.1,7.7,7.7,9.6,20.9,353,17.16,33320.27,3.72,63,Delhi,28.6139,77.209,Delhi
2024-08-18,32.7,26.2,29.1,39.2,32.4,2.3,2.3,14.7,29.9,281,18.96,32368.77,4.17,55,Delhi,28.6139,77.209,Delhi
2024-08-19,32.7,26.2,29.0,39.7,32.5,1.6,1.6,17.0,31.7,284,20.04,33970.45,4.45,53,Delhi,28.6139,77.209,Delhi
2024-08-20,31.6,26.4,28.2,39.8,32.4,4.3,4.3,12.7,30.2,231,15.71,25005.53,3.47,61,Delhi,28.6139,77.209,Delhi
2024-08-21,32.0,25.1,28.4,39.9,30.3,5.4,5.4,8.7,20.9,123,20.4,37060.46,4.3,61,Delhi,28.6139,77.209,Delhi
2024-08-22,32.8,24.7,28.2,41.9,30.1,7.0,7.0,10.7,26.3,255,20.91,38536.75,4.52,63,Delhi,28.6139,77.209,Delhi
2024-08-23,30.7,24.9,27.4,36.6,29.4,0.9,0.9,10.5,22.0,77,12.93,25523.54,2.81,53,Delhi,28.6139,77.209,Delhi
2024-08-24,31.5,25.3,28.3,38.2,31.5,8.8,8.8,16.6,32.4,50,15.82,33071.19,3.43,63,Delhi,28.6139,77.209,Delhi
2024-08-25,32.2,24.9,28.8,37.1,28.7,15.2,15.2,22.0,45.0,88,21.05,42108.93,4.94,63,Delhi,28.6139,77.209,Delhi
